N,P,K,temp,humid,ph,rainfal,label,investment,State_Name,District_Name
92.0,7.0,48.0,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,3832.0,25,552
91.0,24.0,55.0,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,3824.0,3,249
110.0,21.0,54.0,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,2994.0,22,407
112.0,25.0,51.0,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,3958.0,8,17
89.0,25.0,54.0,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,2943.0,15,131
100.0,10.0,53.0,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,4621.0,1,244
83.0,22.0,54.0,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,3038.0,4,26
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,4490.0,9,206
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,4677.0,9,193
97.0,12.0,47.0,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,2118.0,1,547
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,4888.0,1,547
96.0,18.0,50.0,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,2604.0,21,86
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,3365.0,13,105
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,1235.0,13,79
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,2969.0,26,361
114.0,27.0,48.0,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,1333.0,4,69
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,2908.0,16,549
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,1375.0,15,67
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,4530.0,1,554
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,2160.0,6,501
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,3635.0,14,511
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,2570.0,22,407
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,3560.0,13,188
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,2319.0,4,436
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,4391.0,30,124
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,3965.0,27,429
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,4643.0,21,251
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,2855.0,6,419
109.0,26.0,45.0,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,2372.0,13,287
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,4911.0,26,250
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,4850.0,29,196
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,1872.0,4,396
82.0,18.0,48.0,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon,2252.0,31,354
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,3317.0,27,340
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,2851.0,3,263
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,3845.0,31,112
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,2314.0,13,466
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,1724.0,15,470
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,4236.0,31,144
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,3052.0,9,246
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,3898.0,16,411
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,4450.0,24,13
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,1077.0,24,90
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,4481.0,30,527
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon,3621.0,13,64
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,1131.0,29,168
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon,1600.0,21,339
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon,2772.0,13,34
98.0,26.0,52.0,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon,2065.0,23,219
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,3136.0,9,238
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,3449.0,24,122
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,3343.0,15,420
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,2863.0,29,235
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,2318.0,26,113
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,1615.0,15,131
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,4597.0,3,195
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,3847.0,18,556
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,4762.0,24,74
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,4708.0,3,526
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,3469.0,27,367
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,2888.0,15,373
83.0,11.0,53.0,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon,2046.0,20,403
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,1574.0,3,240
98.0,26.0,49.0,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon,3190.0,4,414
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,1992.0,13,201
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,3712.0,20,564
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,3192.0,15,420
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,2248.0,24,90
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,4054.0,14,295
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,1502.0,29,326
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,2997.0,1,301
100.0,14.0,49.0,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon,1820.0,26,478
89.0,9.0,47.0,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon,4687.0,2,555
95.0,16.0,46.0,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon,3151.0,21,273
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,4110.0,13,94
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,2970.0,14,328
93.0,20.0,50.0,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon,1197.0,1,554
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,2669.0,30,401
111.0,5.0,47.0,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon,3626.0,15,121
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,3438.0,3,183
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,2202.0,15,276
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon,3601.0,28,459
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon,2471.0,15,333
95.0,30.0,52.0,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon,4571.0,3,336
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,4086.0,29,3
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,2646.0,10,473
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,2692.0,15,57
94.0,5.0,55.0,28.5854649,91.89216849,6.085682343999999,26.88372572,muskmelon,2312.0,29,164
84.0,18.0,46.0,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon,3035.0,1,152
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,1477.0,15,454
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,2254.0,26,545
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon,1922.0,13,64
113.0,28.0,48.0,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon,1419.0,13,290
115.0,18.0,53.0,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,3204.0,8,500
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,3597.0,15,67
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,4512.0,27,275
117.0,25.0,54.0,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon,2120.0,4,269
83.0,15.0,49.0,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon,4068.0,24,122
120.0,16.0,51.0,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon,4044.0,20,564
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon,4482.0,26,545
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,1950.0,4,28
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,3336.0,31,119
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,2277.0,9,246
102.0,11.0,47.0,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon,3243.0,24,74
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,3645.0,29,416
87.0,21.0,52.0,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon,2857.0,9,344
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,4593.0,21,24
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,1516.0,6,130
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,2658.0,15,441
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,2865.0,21,272
82.0,26.0,47.0,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon,3912.0,13,466
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,2141.0,1,492
90.0,15.0,52.0,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,3853.0,29,355
106.0,16.0,54.0,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,2932.0,4,319
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,apple,4230.0,19,6
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple,1814.0,15,146
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,apple,3275.0,9,14
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,122.233323,apple,2900.0,3,137
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,3263.0,20,404
32.0,137.0,204.0,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,3995.0,27,367
27.0,139.0,205.0,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,4767.0,27,2
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple,3062.0,21,484
22.0,144.0,196.0,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,4228.0,15,190
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,4719.0,15,198
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,106.1417017,apple,4332.0,9,324
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,4228.0,16,549
13.0,126.0,204.0,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,3094.0,6,423
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,105.3558408,apple,3371.0,13,46
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,apple,3891.0,26,250
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,4756.0,4,445
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,apple,1129.0,8,390
37.0,137.0,199.0,22.63946441,90.18451645,5.697945522,108.3405879,apple,4482.0,28,129
33.0,121.0,203.0,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,1094.0,21,236
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,3674.0,24,122
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,107.8737015,apple,3802.0,3,85
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,apple,2955.0,24,455
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,109.8852597,apple,4363.0,31,359
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,115.1781396,apple,1793.0,18,553
29.0,144.0,204.0,22.43324518,92.48667725,5.800448951,119.1025189,apple,2834.0,8,17
32.0,141.0,203.0,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,4354.0,29,184
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,105.6941544,apple,3116.0,29,427
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,107.855225,apple,2683.0,1,301
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,apple,1010.0,4,62
6.0,144.0,198.0,21.11478672,90.31528693,5.559363609,104.5086618,apple,4325.0,16,550
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,2865.0,12,226
2.0,120.0,203.0,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple,3919.0,24,13
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,122.1952483,apple,3597.0,14,256
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,apple,4205.0,16,374
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,101.8474768,apple,1711.0,26,266
23.0,138.0,195.0,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,3070.0,13,106
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,apple,1814.0,21,330
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,120.1593771,apple,1345.0,4,26
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,107.1843273,apple,3349.0,29,87
28.0,123.0,202.0,22.76643029,92.12438519,6.442289294,120.4359949,apple,1362.0,31,223
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,apple,3443.0,21,24
21.0,137.0,196.0,23.6119202,91.70293849,5.812781806,123.5900822,apple,3265.0,4,269
21.0,135.0,198.0,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple,3188.0,3,263
5.0,144.0,205.0,21.42177231,92.62665309,6.184922574,102.8045658,apple,4687.0,29,88
2.0,123.0,205.0,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,4005.0,13,46
15.0,133.0,199.0,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,4281.0,26,545
31.0,130.0,198.0,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,1984.0,24,521
25.0,143.0,200.0,23.80436344,92.80441624,6.024248787,100.6192543,apple,4040.0,4,269
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,4694.0,6,228
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,112.8954016,apple,2639.0,4,76
10.0,125.0,196.0,22.31253665,90.03577124,5.730557448,113.0688155,apple,1827.0,16,101
20.0,139.0,202.0,23.50201428,92.21083961,5.66999105,107.9868949,apple,3730.0,29,220
28.0,123.0,198.0,23.46260321,91.45665004,5.682751473,111.7763395,apple,4531.0,29,533
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,114.7399101,apple,4051.0,23,18
2.0,131.0,199.0,22.47420512,91.22759742,6.017370134,124.2179699,apple,1355.0,13,105
2.0,140.0,197.0,22.69780133,92.82223419,5.53456749,105.0508234,apple,4055.0,15,393
27.0,138.0,201.0,23.66682067,93.90191078,5.952367662,105.4004751,apple,2347.0,26,519
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,100.9343903,apple,4204.0,31,415
32.0,145.0,203.0,23.83053666,90.84422164,6.406818518,109.5966791,apple,3935.0,20,404
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,apple,4876.0,31,223
26.0,126.0,195.0,21.41363812,92.99124545,5.878568981,118.3979065,apple,2863.0,1,244
40.0,136.0,202.0,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple,1126.0,31,52
6.0,124.0,200.0,22.98208095,93.84505029,5.971332179,109.5852253,apple,4177.0,15,458
35.0,138.0,200.0,21.19909519,90.80819418,5.67130617,103.6838922,apple,4056.0,29,450
17.0,136.0,196.0,23.87192332,90.49939035,5.882155987999999,103.0548094,apple,1603.0,18,151
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,apple,4870.0,24,51
16.0,143.0,197.0,22.61711614,93.51978375,5.90402645,116.9256766,apple,4449.0,6,58
27.0,120.0,200.0,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple,2928.0,6,418
29.0,145.0,205.0,22.81227579,92.12992101,6.212302608,109.3383552,apple,2013.0,31,341
3.0,141.0,197.0,21.98141856,91.12719303,6.142803397000001,115.4789148,apple,1050.0,13,357
15.0,123.0,204.0,22.52709326,92.54780429,6.365972687999999,115.3830068,apple,4100.0,31,112
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,107.7697413,apple,4533.0,16,563
10.0,136.0,204.0,21.19852186,92.15595143,6.276198595,105.8554351,apple,4367.0,29,469
7.0,141.0,195.0,23.8812458,93.45067555,5.514253142,104.9116663,apple,4368.0,24,71
2.0,129.0,201.0,22.78234161,94.36803516,5.682343744,122.1449949,apple,4797.0,6,293
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252000001,121.6622761,apple,3826.0,29,326
30.0,137.0,200.0,22.91430043,90.70475565,5.603413172000001,118.6044645,apple,2430.0,13,105
29.0,132.0,204.0,23.08950736,90.22507299,6.0967531,108.2166601,apple,2792.0,29,230
14.0,139.0,197.0,21.72484506,92.83975602,6.056529526,121.6961761,apple,3861.0,3,336
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,102.5565807,apple,2636.0,27,264
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,122.5391946,apple,4476.0,13,104
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,apple,4417.0,3,479
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,apple,2645.0,16,222
38.0,135.0,203.0,23.76121837,93.661643,5.9655513110000005,100.825956,apple,3467.0,9,475
28.0,130.0,196.0,22.13450646,94.67695747,6.062356467000001,112.9203223,apple,2205.0,29,187
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002000001,123.6495149,apple,4030.0,13,425
12.0,129.0,205.0,22.36238282,91.15761594,6.119432215,118.68327250000002,apple,3872.0,8,390
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219,apple,4072.0,1,546
0.0,145.0,205.0,21.22503442,90.09877774,5.52078314,113.9760462,apple,2854.0,3,286
31.0,121.0,201.0,23.15791104,90.34396882,5.731535257999999,110.712841,apple,1566.0,4,452
35.0,131.0,203.0,22.42776057,93.91722423,5.893490899,102.7230739,apple,3418.0,16,385
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,116.7431319,apple,1935.0,31,354
33.0,138.0,198.0,22.29423493,90.69033986,6.222390797999999,122.7418744,apple,2934.0,21,339
14.0,140.0,197.0,23.35225078,90.90054697,6.071255131,113.0381382,apple,3708.0,15,146
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,110.9804014,apple,4502.0,31,359
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple,4016.0,3,516
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,100.1173443,apple,2332.0,21,135
31.0,137.0,196.0,22.14464104,93.82567435,6.400321212000001,120.6310784,apple,4208.0,21,496
36.0,144.0,196.0,23.65167552,94.50528753,6.496934492,115.3611268,apple,1201.0,20,559
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,124.4683112,apple,4507.0,26,518
22.0,30.0,12.0,15.78144173,92.51077745,6.354006743999999,119.035002,orange,3360.0,1,301
37.0,6.0,13.0,26.03097313,91.50819306,7.511755067999999,101.2847738,orange,1116.0,15,421
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,111.2266885,orange,4737.0,13,425
7.0,16.0,9.0,18.87957654,92.04304496,7.813916602999999,114.6659511,orange,1936.0,1,191
20.0,7.0,9.0,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange,4874.0,9,324
26.0,27.0,10.0,28.06903173,92.91487288,6.079998496,114.1339416,orange,1574.0,4,464
5.0,23.0,15.0,25.66901098,92.04670813,7.408939392000001,112.5424199,orange,3291.0,4,452
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261,114.41617859999998,orange,1536.0,16,8
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647,106.0711985,orange,2625.0,20,348
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,102.6958703,orange,3122.0,3,140
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072000001,118.4901697,orange,4877.0,31,341
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114,117.36952959999998,orange,1385.0,1,493
6.0,9.0,12.0,31.08368929,90.14362642,7.028746406000002,109.6894658,orange,4974.0,24,109
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,orange,4281.0,17,502
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759,116.3796525,orange,1474.0,17,502
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744,111.78037340000002,orange,1417.0,9,206
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,103.5684926,orange,3394.0,20,403
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,orange,4600.0,8,390
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange,3687.0,4,539
16.0,8.0,9.0,24.60297538,91.28408653,7.601189842999999,111.2948115,orange,1938.0,21,272
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange,1954.0,29,181
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,orange,1875.0,16,370
